2000,1,PSV,34,25,8,1,73:23,50,83
2000,2,Feyenoord,34,21,3,10,67:37,30,66
2000,3,Ajax,34,18,7,9,85:43,42,61
2000,4,Roda JC,34,17,8,9,59:41,18,59
2000,5,FC Utrecht,34,17,8,9,58:43,15,59
2000,6,Vitesse,34,16,11,7,56:43,13,59
2000,7,RKC Waalwijk,34,16,11,7,48:36,12,59
2000,8,Willem II,34,14,9,11,60:50,10,51
2000,9,NAC Breda,34,13,10,11,41:40,1,49
2000,10,Heerenveen,34,11,14,9,51:42,9,47
2000,11,FC Twente,34,10,11,13,47:60,-13,41
2000,12,NEC,34,9,13,12,42:53,-11,40
2000,13,AZ Alkmaar,34,9,8,17,45:63,-18,35
2000,14,FC Groningen,34,8,9,17,36:56,-20,33
2000,15,De Graafschap,34,9,4,21,44:66,-22,31
2000,16,Fortuna Sittard,34,8,7,19,31:64,-33,31
2000,17,Sparta,34,6,7,21,42:72,-30,25
2000,18,RBC Roosendaal,34,4,2,28,37:90,-53,14
2001,1,Ajax,34,22,7,5,73:34,39,73
2001,2,PSV,34,20,8,6,77:32,45,68
2001,3,Feyenoord,34,19,7,8,68:29,39,64
2001,4,Heerenveen,34,17,9,8,57:27,30,60
2001,5,Vitesse,34,16,12,6,45:34,11,60
2001,6,NAC Breda,34,15,9,10,55:52,3,54
2001,7,FC Utrecht,34,14,9,11,60:51,9,51
2001,8,RKC Waalwijk,34,14,6,14,49:44,5,48
2001,9,NEC,34,13,6,15,38:59,-21,45
2001,10,AZ Alkmaar,34,12,7,15,43:45,-2,43
2001,11,Willem II,34,10,13,11,54:61,-7,43
2001,12,FC Twente,34,10,12,12,41:41,0,42
2001,13,Roda JC,34,11,8,15,33:45,-12,41
2001,14,De Graafschap,34,10,7,17,43:55,-12,37
2001,15,FC Groningen,34,10,7,17,40:59,-19,37
2001,16,FC Den Bosch,34,8,9,17,40:55,-15,33
2001,17,Sparta,34,4,12,18,26:75,-49,24
2001,18,Fortuna Sittard,34,3,8,23,27:71,-44,17
2002,1,PSV,34,26,6,2,87:20,67,84
2002,2,Ajax,34,26,5,3,96:32,64,83
2002,3,Feyenoord,34,25,5,4,89:39,50,80
2002,4,NAC Breda,34,13,13,8,42:31,11,52
2002,5,NEC,34,14,9,11,41:40,1,51
2002,6,Roda JC,34,14,8,12,58:54,4,50
2002,7,Heerenveen,34,13,8,13,61:55,6,47
2002,8,FC Utrecht,34,12,11,11,49:49,0,47
2002,9,RKC Waalwijk,34,14,4,16,44:51,-7,46
2002,10,AZ Alkmaar,34,12,8,14,50:69,-19,44
2002,11,Willem II,34,11,9,14,48:51,-3,42
2002,12,FC Twente,34,10,11,13,36:45,-9,41
2002,13,RBC Roosendaal,34,10,6,18,33:54,-21,36
2002,14,Vitesse,34,8,9,17,37:51,-14,33
2002,15,FC Groningen,34,7,11,16,28:44,-16,32
2002,16,FC Zwolle,34,8,8,18,31:62,-31,32
2002,17,Excelsior,34,5,8,21,38:72,-34,23
2002,18,De Graafschap,34,6,5,23,35:84,-49,23
2003,1,Ajax,34,25,5,4,79:31,48,80
2003,2,PSV,34,23,5,6,92:30,62,74
2003,3,Feyenoord,34,20,8,6,71:38,33,68
2003,4,Heerenveen,34,17,7,10,45:35,10,58
2003,5,AZ Alkmaar,34,17,6,11,65:42,23,57
2003,6,Roda JC,34,14,11,9,60:41,19,53
2003,7,Willem II,34,13,10,11,47:54,-7,49
2003,8,FC Twente,34,15,3,16,56:53,3,48
2003,9,NAC Breda,34,12,10,12,58:55,3,46
2003,10,FC Utrecht,34,13,7,14,42:52,-10,46
2003,11,RKC Waalwijk,34,10,10,14,47:55,-8,40
2003,12,RBC Roosendaal,34,10,10,14,34:47,-13,40
2003,13,FC Groningen,34,9,10,15,38:53,-15,37
2003,14,NEC,34,10,4,20,44:62,-18,34
2003,15,ADO Den Haag,34,9,7,18,36:61,-25,34
2003,16,Vitesse,34,4,16,14,39:56,-17,28
2003,17,FC Volendam,34,7,6,21,31:79,-48,27
2003,18,FC Zwolle,34,5,11,18,27:67,-40,26
2004,1,PSV,34,27,6,1,89:18,71,87
2004,2,Ajax,34,24,5,5,74:33,41,77
2004,3,AZ Alkmaar,34,19,7,8,71:41,30,64
2004,4,Feyenoord,34,19,5,10,90:51,39,62
2004,5,Heerenveen,34,18,6,10,64:52,12,60
2004,6,FC Twente,34,15,9,10,48:38,10,54
2004,7,Vitesse,34,16,6,12,53:49,4,54
2004,8,Roda JC,34,13,8,13,60:55,5,47
2004,9,RKC Waalwijk,34,13,8,13,44:51,-7,47
2004,10,Willem II,34,13,6,15,44:56,-12,45
2004,11,FC Utrecht,34,12,8,14,40:43,-3,44
2004,12,FC Groningen,34,11,7,16,50:58,-8,40
2004,13,NEC,34,9,10,15,41:47,-6,37
2004,14,ADO Den Haag,34,10,6,18,44:59,-15,36
2004,15,NAC Breda,34,9,8,17,43:67,-24,35
2004,16,RBC Roosendaal,34,10,2,22,38:77,-39,32
2004,17,De Graafschap,34,4,7,23,32:78,-46,19
2004,18,FC Den Bosch,34,5,4,25,23:75,-52,19
2005,1,PSV,34,26,6,2,71:23,48,84
2005,2,AZ Alkmaar,34,23,5,6,78:32,46,74
2005,3,Feyenoord,34,21,8,5,79:34,45,71
2005,4,Ajax,34,18,6,10,66:41,25,60
2005,5,FC Groningen,34,16,8,10,46:43,3,56
2005,6,FC Utrecht,34,16,7,11,48:44,4,55
2005,7,Heerenveen,34,14,8,12,63:58,5,50
2005,8,Roda JC,34,15,5,14,57:54,3,50
2005,9,FC Twente,34,13,8,13,44:36,8,47
2005,10,NEC,34,13,8,13,43:43,0,47
2005,11,Vitesse,34,13,5,16,52:54,-2,44
2005,12,RKC Waalwijk,34,11,6,17,48:58,-10,39
2005,13,Heracles Almelo,34,11,6,17,35:58,-23,39
2005,14,Sparta,34,10,7,17,34:50,-16,37
2005,15,ADO Den Haag,34,10,5,19,36:62,-26,35
2005,16,NAC Breda,34,8,9,17,45:66,-21,33
2005,17,Willem II,34,7,7,20,45:66,-21,28
2005,18,RBC Roosendaal,34,1,6,27,22:90,-68,9
2006,1,PSV,34,23,6,5,75:25,50,75
2006,2,Ajax,34,23,6,5,84:35,49,75
2006,3,AZ Alkmaar,34,21,9,4,83:31,52,72
2006,4,FC Twente,34,19,9,6,67:37,30,66
2006,5,Heerenveen,34,16,7,11,60:43,17,55
2006,6,Roda JC,34,15,9,10,47:36,11,54
2006,7,Feyenoord,34,15,8,11,56:66,-10,53
2006,8,FC Groningen,34,15,6,13,54:54,0,51
2006,9,FC Utrecht,34,13,9,12,41:44,-3,48
2006,10,NEC,34,12,8,14,36:44,-8,44
2006,11,NAC Breda,34,12,7,15,43:54,-11,43
2006,12,Vitesse,34,10,8,16,50:55,-5,38
2006,13,Sparta,34,10,7,17,40:66,-26,37
2006,14,Heracles Almelo,34,7,11,16,32:64,-32,32
2006,15,Willem II,34,8,7,19,31:64,-33,31
2006,16,Excelsior,34,8,6,20,43:65,-22,30
2006,17,RKC Waalwijk,34,6,9,19,33:60,-27,27
2006,18,ADO Den Haag,34,3,8,23,40:72,-32,17
2007,1,PSV,34,21,9,4,65:24,41,72
2007,2,Ajax,34,20,9,5,94:45,49,69
2007,3,NAC Breda,34,19,6,9,48:40,8,63
2007,4,FC Twente,34,17,11,6,52:32,20,62
2007,5,Heerenveen,34,18,6,10,88:48,40,60
2007,6,Feyenoord,34,18,6,10,64:41,23,60
2007,7,FC Groningen,34,15,6,13,53:54,-1,51
2007,8,NEC,34,14,7,13,49:50,-1,49
2007,9,Roda JC,34,12,11,11,55:55,0,47
2007,10,FC Utrecht,34,13,7,14,59:55,4,46
2007,11,AZ Alkmaar,34,11,10,13,48:53,-5,43
2007,12,Vitesse,34,12,7,15,46:55,-9,43
2007,13,Sparta,34,9,7,18,52:76,-24,34
2007,14,Heracles Almelo,34,8,8,18,34:64,-30,32
2007,15,Willem II,34,8,7,19,40:49,-9,31
2007,16,De Graafschap,34,7,9,18,33:64,-31,30
2007,17,VVV-Venlo,34,7,8,19,44:76,-32,29
2007,18,Excelsior,34,7,6,21,32:75,-43,27
2008,1,AZ Alkmaar,34,25,5,4,66:22,44,80
2008,2,FC Twente,34,20,9,5,62:31,31,69
2008,3,Ajax,34,21,5,8,74:41,33,68
2008,4,PSV,34,19,8,7,71:33,38,65
2008,5,Heerenveen,34,17,9,8,66:57,9,60
2008,6,FC Groningen,34,17,5,12,53:36,17,56
2008,7,Feyenoord,34,12,9,13,54:46,8,45
2008,8,NAC Breda,34,13,6,15,45:54,-9,45
2008,9,FC Utrecht,34,11,11,12,41:44,-3,44
2008,10,Vitesse,34,11,10,13,41:48,-7,43
2008,11,NEC,34,9,15,10,41:40,1,42
2008,12,Willem II,34,10,7,17,35:59,-24,37
2008,13,Sparta,34,9,8,17,46:66,-20,35
2008,14,ADO Den Haag,34,8,8,18,41:58,-17,32
2008,15,Heracles Almelo,34,7,11,16,35:53,-18,32
2008,16,Roda JC,34,7,9,18,38:58,-20,30
2008,17,De Graafschap,34,7,9,18,24:58,-34,30
2008,18,FC Volendam,34,7,8,19,38:67,-29,29
2009,1,FC Twente,34,27,5,2,63:23,40,86
2009,2,Ajax,34,27,4,3,106:20,86,85
2009,3,PSV,34,23,9,2,72:29,43,78
2009,4,Feyenoord,34,17,12,5,54:31,23,63
2009,5,AZ Alkmaar,34,19,5,10,64:34,30,62
2009,6,Heracles Almelo,34,17,5,12,54:49,5,56
2009,7,FC Utrecht,34,14,11,9,39:33,6,53
2009,8,FC Groningen,34,14,7,13,48:47,1,49
2009,9,Roda JC,34,14,5,15,56:60,-4,47
2009,10,NAC Breda,34,12,10,12,42:49,-7,46
2009,11,Heerenveen,34,11,4,19,44:64,-20,37
2009,12,VVV-Venlo,34,8,11,15,43:57,-14,35
2009,13,NEC,34,8,9,17,35:59,-24,33
2009,14,Vitesse,34,8,8,18,38:62,-24,32
2009,15,ADO Den Haag,34,7,9,18,38:59,-21,30
2009,16,Sparta,34,6,8,20,30:66,-36,26
2009,17,Willem II,34,7,2,25,36:70,-34,23
2009,18,RKC Waalwijk,34,5,0,29,30:80,-50,15
2010,1,Ajax,34,22,7,5,72:30,42,73
2010,2,FC Twente,34,21,8,5,65:34,31,71
2010,3,PSV,34,20,9,5,79:34,45,69
2010,4,AZ Alkmaar,34,17,8,9,55:44,11,59
2010,5,FC Groningen,34,17,6,11,65:52,13,57
2010,6,Roda JC,34,14,13,7,65:50,15,55
2010,7,ADO Den Haag,34,16,6,12,63:55,8,54
2010,8,Heracles Almelo,34,14,7,13,65:56,9,49
2010,9,FC Utrecht,34,13,8,13,55:51,4,47
2010,10,Feyenoord,34,12,8,14,53:54,-1,44
2010,11,NEC,34,10,13,11,57:56,1,43
2010,12,Heerenveen,34,10,11,13,60:54,6,41
2010,13,NAC Breda *,34,12,5,17,44:60,-16,40
2010,14,De Graafschap,34,9,11,14,31:56,-25,38
2010,15,Vitesse,34,9,8,17,42:61,-19,35
2010,16,Excelsior,34,10,5,19,45:66,-21,35
2010,17,VVV-Venlo,34,6,3,25,34:76,-42,21
2010,18,Willem II,34,3,6,25,37:98,-61,15
2011,1,Ajax,34,23,7,4,93:36,57,76
2011,2,Feyenoord,34,21,7,6,70:37,33,70
2011,3,PSV,34,21,6,7,87:47,40,69
2011,4,AZ Alkmaar,34,19,8,7,64:35,29,65
2011,5,Heerenveen,34,18,10,6,79:59,20,64
2011,6,FC Twente,34,17,9,8,82:46,36,60
2011,7,Vitesse,34,15,8,11,48:43,5,53
2011,8,NEC,34,13,6,15,42:45,-3,45
2011,9,RKC Waalwijk,34,13,6,15,40:49,-9,45
2011,10,Roda JC,34,14,2,18,55:70,-15,44
2011,11,FC Utrecht,34,11,10,13,55:58,-3,43
2011,12,Heracles Almelo,34,11,7,16,52:62,-10,40
2011,13,NAC Breda,34,10,8,16,45:54,-9,38
2011,14,FC Groningen,34,10,7,17,41:61,-20,37
2011,15,ADO Den Haag,34,8,8,18,38:67,-29,32
2011,16,VVV-Venlo,34,9,4,21,42:78,-36,31
2011,17,De Graafschap,34,6,6,22,36:74,-38,24
2011,18,Excelsior,34,4,7,23,28:76,-48,19
2012,1,Ajax,34,22,10,2,83:31,52,76
2012,2,PSV,34,22,3,9,103:43,60,69
2012,3,Feyenoord,34,21,6,7,64:38,26,69
2012,4,Vitesse,34,19,7,8,68:42,26,64
2012,5,FC Utrecht,34,19,6,9,55:41,14,63
2012,6,FC Twente,34,17,11,6,60:33,27,62
2012,7,FC Groningen,34,12,7,15,36:53,-17,43
2012,8,Heerenveen,34,11,9,14,50:63,-13,42
2012,9,ADO Den Haag,34,9,13,12,49:63,-14,40
2012,10,AZ Alkmaar,34,10,9,15,56:54,2,39
2012,11,PEC Zwolle,34,10,9,15,42:55,-13,39
2012,12,Heracles Almelo,34,9,11,14,58:71,-13,38
2012,13,NAC Breda,34,10,8,16,40:56,-16,38
2012,14,RKC Waalwijk,34,9,10,15,39:48,-9,37
2012,15,NEC,34,10,7,17,44:66,-22,37
2012,16,Roda JC,34,7,12,15,51:69,-18,33
2012,17,VVV-Venlo,34,6,10,18,33:62,-29,28
2012,18,Willem II,34,5,8,21,33:76,-43,23
2013,1,Ajax,34,20,11,3,69:28,41,71
2013,2,Feyenoord,34,20,7,7,76:40,36,67
2013,3,FC Twente,34,17,12,5,72:37,35,63
2013,4,PSV,34,18,5,11,60:45,15,59
2013,5,Heerenveen,34,16,9,9,72:51,21,57
2013,6,Vitesse,34,15,10,9,65:49,16,55
2013,7,FC Groningen,34,14,9,11,57:53,4,51
2013,8,AZ Alkmaar,34,13,8,13,54:50,4,47
2013,9,ADO Den Haag,34,12,7,15,45:64,-19,43
2013,10,FC Utrecht,34,11,8,15,46:65,-19,41
2013,11,PEC Zwolle,34,9,13,12,47:49,-2,40
2013,12,SC Cambuur,34,10,9,15,40:50,-10,39
2013,13,Go Ahead Eagles,34,10,8,16,45:69,-24,38
2013,14,Heracles Almelo,34,10,7,17,45:59,-14,37
2013,15,NAC Breda,34,8,11,15,43:54,-11,35
2013,16,RKC Waalwijk,34,7,11,16,44:64,-20,32
2013,17,NEC,34,5,15,14,54:82,-28,30
2013,18,Roda JC,34,7,8,19,44:69,-25,29
2014,1,PSV,34,29,1,4,92:31,61,88
2014,2,Ajax,34,21,8,5,69:29,40,71
2014,3,AZ Alkmaar,34,19,5,10,63:56,7,62
2014,4,Feyenoord,34,17,8,9,56:39,17,59
2014,5,Vitesse,34,16,10,8,66:43,23,58
2014,6,PEC Zwolle,34,16,5,13,59:43,16,53
2014,7,Heerenveen,34,13,11,10,53:46,7,50
2014,8,FC Groningen,34,11,13,10,49:53,-4,46
2014,9,Willem II,34,13,7,14,46:50,-4,46
2014,10,FC Twente *,34,13,10,11,56:51,5,43
2014,11,FC Utrecht,34,11,8,15,60:62,-2,41
2014,12,SC Cambuur,34,11,8,15,46:56,-10,41
2014,13,ADO Den Haag,34,9,10,15,44:53,-9,37
2014,14,Heracles Almelo,34,11,4,19,47:64,-17,37
2014,15,Excelsior,34,6,14,14,47:63,-16,32
2014,16,NAC Breda,34,6,10,18,36:68,-32,28
2014,17,Go Ahead Eagles,34,7,6,21,29:59,-30,27
2014,18,FC Dordrecht,34,4,8,22,24:76,-52,20
2015,1,PSV,34,26,6,2,88:32,56,84
2015,2,Ajax,34,25,7,2,81:21,60,82
2015,3,Feyenoord,34,19,6,9,62:40,22,63
2015,4,AZ Alkmaar,34,18,5,11,70:53,17,59
2015,5,FC Utrecht,34,15,8,11,57:48,9,53
2015,6,Heracles Almelo,34,14,9,11,47:49,-2,51
2015,7,FC Groningen,34,14,8,12,41:48,-7,50
2015,8,PEC Zwolle,34,14,6,14,56:54,2,48
2015,9,Vitesse,34,12,10,12,55:38,17,46
2015,10,NEC,34,13,7,14,37:42,-5,46
2015,11,ADO Den Haag,34,10,13,11,48:49,-1,43
2015,12,Heerenveen,34,11,9,14,46:61,-15,42
2015,13,FC Twente *,34,12,7,15,49:64,-15,40
2015,14,Roda JC,34,8,10,16,34:55,-21,34
2015,15,Excelsior,34,7,9,18,34:60,-26,30
2015,16,Willem II,34,6,11,17,35:53,-18,29
2015,17,De Graafschap,34,5,8,21,39:66,-27,23
2015,18,SC Cambuur,34,3,9,22,33:79,-46,18
2016,1,Feyenoord,34,26,4,4,86:25,61,82
2016,2,Ajax,34,25,6,3,79:23,56,81
2016,3,PSV,34,22,10,2,68:23,45,76
2016,4,FC Utrecht,34,18,8,8,54:38,16,62
2016,5,Vitesse,34,15,6,13,51:40,11,51
2016,6,AZ Alkmaar,34,12,13,9,56:52,4,49
2016,7,FC Twente,34,12,9,13,48:50,-2,45
2016,8,FC Groningen,34,10,13,11,55:51,4,43
2016,9,Heerenveen,34,12,7,15,54:53,1,43
2016,10,Heracles Almelo,34,12,7,15,53:55,-2,43
2016,11,ADO Den Haag,34,11,5,18,37:59,-22,38
2016,12,Excelsior,34,9,10,15,43:60,-17,37
2016,13,Willem II,34,9,9,16,29:44,-15,36
2016,14,PEC Zwolle,34,9,8,17,39:67,-28,35
2016,15,Sparta,34,9,7,18,42:61,-19,34
2016,16,NEC,34,9,7,18,32:59,-27,34
2016,17,Roda JC,34,7,12,15,26:51,-25,33
2016,18,Go Ahead Eagles,34,6,5,23,32:73,-41,23
2017,1,PSV,34,26,5,3,87:39,48,83
2017,2,Ajax,34,25,4,5,89:33,56,79
2017,3,AZ Alkmaar,34,22,5,7,72:38,34,71
2017,4,Feyenoord,34,20,6,8,76:39,37,66
2017,5,FC Utrecht,34,14,12,8,58:53,5,54
2017,6,Vitesse,34,13,10,11,63:47,16,49
2017,7,ADO Den Haag,34,13,8,13,45:53,-8,47
2017,8,Heerenveen,34,12,10,12,48:53,-5,46
2017,9,PEC Zwolle,34,12,8,14,42:54,-12,44
2017,10,Heracles Almelo,34,11,9,14,50:64,-14,42
2017,11,Excelsior,34,11,7,16,41:56,-15,40
2017,12,FC Groningen,34,8,14,12,50:50,0,38
2017,13,Willem II,34,10,7,17,50:63,-13,37
2017,14,NAC Breda,34,9,7,18,41:57,-16,34
2017,15,VVV-Venlo,34,7,13,14,35:54,-19,34
2017,16,Roda JC,34,8,6,20,42:69,-27,30
2017,17,Sparta,34,7,6,21,34:75,-41,27
2017,18,FC Twente,34,5,9,20,37:63,-26,24
2018,1,Ajax,34,28,2,4,119:32,87,86
2018,2,PSV,34,26,5,3,98:26,72,83
2018,3,Feyenoord,34,20,5,9,75:41,34,65
2018,4,AZ Alkmaar,34,17,7,10,64:43,21,58
2018,5,Vitesse,34,14,11,9,70:51,19,53
2018,6,FC Utrecht,34,15,8,11,60:51,9,53
2018,7,Heracles Almelo,34,15,3,16,61:68,-7,48
2018,8,FC Groningen,34,13,6,15,39:41,-2,45
2018,9,ADO Den Haag,34,12,9,13,58:63,-5,45
2018,10,Willem II,34,13,5,16,58:72,-14,44
2018,11,Heerenveen,34,10,11,13,64:73,-9,41
2018,12,VVV-Venlo,34,11,8,15,47:63,-16,41
2018,13,PEC Zwolle,34,11,6,17,44:57,-13,39
2018,14,FC Emmen,34,10,8,16,41:72,-31,38
2018,15,Fortuna Sittard,34,9,7,18,50:80,-30,34
2018,16,Excelsior,34,9,6,19,46:79,-33,33
2018,17,De Graafschap,34,8,5,21,38:75,-37,29
2018,18,NAC Breda,34,5,8,21,29:74,-45,23
2019,1,Ajax,25,18,2,5,68:23,45,56
2019,2,AZ Alkmaar,25,18,2,5,54:17,37,56
2019,3,Feyenoord,25,14,8,3,50:35,15,50
2019,4,PSV,26,14,7,5,54:28,26,49
2019,5,Willem II,26,13,5,8,37:34,3,44
2019,6,FC Utrecht,25,12,5,8,50:34,16,41
2019,7,Vitesse,26,12,5,9,45:35,10,41
2019,8,Heracles Almelo,26,10,6,10,40:34,6,36
2019,9,FC Groningen,26,10,5,11,27:26,1,35
2019,10,Heerenveen,26,8,9,9,41:41,0,33
2019,11,Sparta,26,9,6,11,41:45,-4,33
2019,12,FC Emmen,26,9,5,12,32:45,-13,32
2019,13,VVV-Venlo,26,8,4,14,24:51,-27,28
2019,14,FC Twente,26,7,6,13,34:46,-12,27
2019,15,PEC Zwolle,26,7,5,14,37:55,-18,26
2019,16,Fortuna Sittard,26,6,8,12,29:52,-23,26
2019,17,ADO Den Haag,26,4,7,15,25:54,-29,19
2019,18,RKC Waalwijk,26,4,3,19,27:60,-33,15
2020,1,Ajax,34,28,4,2,102:23,79,88
2020,2,PSV,34,21,9,4,74:35,39,72
2020,3,AZ Alkmaar,34,21,8,5,75:41,34,71
2020,4,Vitesse,34,18,7,9,52:38,14,61
2020,5,Feyenoord,34,16,11,7,64:36,28,59
2020,6,FC Utrecht,34,13,14,7,52:41,11,53
2020,7,FC Groningen,34,14,8,12,40:37,3,50
2020,8,Sparta,34,13,8,13,49:48,1,47
2020,9,Heracles Almelo,34,12,8,14,42:53,-11,44
2020,10,FC Twente,34,10,11,13,48:50,-2,41
2020,11,Fortuna Sittard,34,12,5,17,50:58,-8,41
2020,12,Heerenveen,34,9,12,13,43:49,-6,39
2020,13,PEC Zwolle,34,9,11,14,44:53,-9,38
2020,14,Willem II,34,8,7,19,40:68,-28,31
2020,15,RKC Waalwijk,34,7,9,18,33:55,-22,30
2020,16,FC Emmen,34,7,9,18,40:68,-28,30
2020,17,VVV-Venlo,34,6,5,23,43:91,-48,23
2020,18,ADO Den Haag,34,4,10,20,29:76,-47,22
